"","Depth","Yearmarker","YEsin","YEweight","YEcount","YE18O","YEcombined","peakid"
"311",33350000,0,0.261349752114959,0,0,0.299152287673515,0.160806973321907,0
"312",33500000,0,0.24937175769618,0,0,0.458710327263834,0.207174429754535,0
"313",33650000,0,0.259305531920075,0,0.416666666666667,0.6227427435704,0.392742493796895,0
"314",33800000,0,0.272656538187516,0,0.5,0.773474079061213,0.470476821105333,0
"315",33950000,0,0.310890269791134,0,0.5,0.894570254698197,0.520535909539722,0
"316",34100000,0,0.381334306600855,0,0.5,0.972908620850317,0.567281128917154,0
"317",34250000,0,0.603774852542955,0,0.5,1,0.645680350517842,0
"318",34400000,0,0.767824884216512,0,0.5,0.972908620850317,0.688710723266345,0
"319",34550000,1,0.730513482634283,0,0.5,0.969846310392954,0.676025903094056,0
"320",34700000,0,0.686426109427187,0,0.5,0.883022221559489,0.634895467704625,0
"321",34850000,0,0.637736083450719,0,0.541666666666667,0.75,0.590895227956824,1
"322",3.5e+07,0,0.577088599450562,0,0.583333333333333,0.586824088833465,0.533664291600777,0
"323",35150000,0,0.513712890934457,0,0.625,0.413175911166535,0.472285957191163,0
"324",35300000,0,0.418682377691985,0,0.625,0.25,0.39116133685043,0
"325",35450000,0,0.328771615623593,0,0.25,0.116977778440511,0.203299681599062,0
"326",35600000,0,0.311518665854726,0,0.25,0.0301536896070459,0.170600223163327,0
"327",35750000,0,0.284914284074958,0,0.25,0,0.152767680835744,0
"328",35900000,0,0.258880500240504,0,0.25,0,0.144588252944138,0
"329",36050000,0,0.259598001917867,0,0.25,0,0.144813681305586,0
"330",36200000,0,0.279474508692034,0,0.25,0,0.15105858427206,0
"331",36350000,0,0.289048303135063,0,0.375,0,0.1933396700622,0
"332",36500000,0,0.334114081725473,0,0.5,0,0.246771809687216,0
"333",36650000,0,0.388294235241945,0,0.625,0,0.303067550429873,0
"334",36800000,0,0.512103740467446,0,0.583333333333333,0,0.328875609261283,0
"335",36950000,0,0.665344316875476,0,0.541666666666667,0,0.36393047316878,0
"336",37100000,0,0.784724662758733,0.152777777777778,0.541666666666667,0,0.449438510024108,0
"337",37250000,1,0.800182489233593,0.277777777777778,0.5,0,0.4804772239167,0
"338",37400000,0,0.737214478856219,0.0416666666666667,0.416666666666667,0,0.36032891512851,0
"339",37550000,0,0.687525862142933,0,0.416666666666667,0,0.33162644307623,0
"340",37700000,0,0.627098891359325,0,0.416666666666667,0,0.312641187095938,0
"341",37850000,0,0.5220651772755,0,0.416666666666667,0,0.279641155444789,0
"342",3.8e+07,0,0.44028241784237,0,0.416666666666667,0,0.253946228122141,0
"343",38150000,0,0.365449445823471,0,0.291666666666667,0,0.191161678807775,0
"344",38300000,0,0.31790800962745,0,0.166666666666667,0,0.13695172436344,0
"345",38450000,0,0.268251573285453,0,3.00685402502647e-17,0,0.0689862210159753,0
"346",38600000,0,0.25565186245201,0,3.00685402502647e-17,0.0202535131927513,0.0713909319443851,0
"347",38750000,0,0.254348018477136,0,3.00685402502647e-17,0.0793732335844095,0.0895558208882355,0
"348",38900000,0,0.262494800700046,0,3.00685402502647e-17,0.172569633027358,0.121396342112997,0
"349",39050000,0,0.276540501742577,0,3.00685402502647e-17,0.292292493499057,0.163424435686602,0
"350",39200000,0,0.279871518937319,0,3.00685402502647e-17,0.428842580863358,0.207372999422644,0
"351",39350000,0,0.290082304302673,0,3.00685402502647e-17,0.571157419136643,0.255294283094184,0
"352",39500000,0,0.301309508317138,0,0.25,0.707707506500943,0.380269995132052,0
"353",39650000,0,0.324937044687498,0,0.5,0.827430366972643,0.50385484271176,0
"354",39800000,0,0.369509581730465,0,0.666666666666667,0.92062676641559,0.599503983822339,0
"355",39950000,0,0.438509038017974,0,0.791666666666667,0.979746486807249,0.679030266547705,0
"356",40100000,0,0.489638362714865,0,0.833333333333333,1,0.714548740411513,0
"357",40250000,0,0.765901910733118,0.305555555555556,0.833333333333333,0.979746486807249,0.890984301301816,0
"358",40400000,0,0.803938499903683,0.111111111111111,0.833333333333333,0.92062676641559,0.82326874082014,0
"359",40550000,1,0.816996060914001,0.263888888888889,0.833333333333333,0.972908620850317,0.891797920643949,0
"360",40700000,0,0.739581914826384,0.0138888888888889,0.833333333333333,0.894570254698197,0.764316512762299,0
"361",40850000,0,0.620310435630426,0,0.833333333333333,0.773474079061214,0.684432886218958,0
"362",4.1e+07,0,0.57885937694006,0,0.833333333333333,0.6227427435704,0.62405203473625,0
"363",41150000,0,0.515238474233208,0,0.833333333333333,0.458710327263834,0.55252674594244,0
"364",41300000,0,0.442514807936656,0,0.583333333333333,0.299152287673516,0.401001003014455,0
"365",41450000,0,0.361832498785672,0,0.333333333333333,0.16135921418713,0.253813001622068,1
"366",41600000,0,0.346031085882645,0,0.166666666666667,0.0602631243967556,0.164721354757652,0
"367",41750000,0,0.307418238594211,0,0.0416666666666667,0.00681934829863878,0.0965253902111513,0
"368",41900000,0,0.267437378834645,0,3.00685402502647e-17,0,0.0687304132224376,0
"369",42050000,0,0.246220979933478,0,3.00685402502647e-17,0,0.062064536067002,0
"370",42200000,0,0.235088993216218,0,3.00685402502647e-17,0,0.0585670313161316,0
"371",42350000,0,0.231299074076655,0,0.0416666666666667,0,0.0704673423556847,0
"372",42500000,0,0.233103863414302,0,0.0833333333333334,0,0.084125427634084,0
"373",42650000,0,0.228780803951496,0,0.333333333333333,0,0.161313470391619,0
"374",42800000,0,0.238765995351883,0,0.375,0,0.177541716397403,0
"375",42950000,0,0.293280294184056,0,0.416666666666667,0,0.207760346038232,0
"376",43100000,0,0.437431073074095,0,0.541666666666667,0,0.292323519870344,0
"377",43250000,0,0.600091721053139,0,0.666666666666667,0,0.382702219423162,0
"378",43400000,1,0.769103418841504,0,0.666666666666667,0.982962913144534,0.744635518209182,0
"379",43550000,0,0.777049024980906,0,0.666666666666667,0.933012701892219,0.731438295676292,0
"380",43700000,0,0.735279421000329,0.0833333333333333,0.666666666666667,0.853553390593274,0.719532067142234,0
"381",43850000,0,0.690315654326773,0.208333333333333,0.666666666666667,0.75,0.712143325908814,0
"382",4.4e+07,0,0.602727346964193,0,0.666666666666667,0.62940952255126,0.581281409792133,0
"383",44150000,0,0.426383808664434,0,0.625,0.5,0.472127295760066,0
"384",44300000,0,0.331656150068625,0,0.583333333333333,0.37059047744874,0.388615677920385,0
"385",44450000,0,0.273173612405738,0,0.333333333333333,0.25,0.25380731469296,0
"386",44600000,0,0.223263537332087,0,0.291666666666667,0.146446609406726,0.19250032770055,0
"387",44750000,0,0.187831508650253,0,0.25,0.0669872981077806,0.143312129228549,0
"388",44900000,0,0.168918319329574,0,0.125,0.017037086855466,0.0824031305254983,0
"389",45050000,0,0.16538193411785,0,3.00685402502647e-17,0,0.0366661095347799,0
"390",45200000,0,0.166627765634322,0,3.00685402502647e-17,0,0.0370575312781143,0
"391",45350000,0,0.180505158285642,0,3.00685402502647e-17,0,0.0414176017633255,0
"392",45500000,0,0.215685696120585,0,3.00685402502647e-17,0,0.0524708037964464,0
"393",45650000,0,0.259566190881923,0,3.00685402502647e-17,0,0.0662574029719891,0
"394",45800000,0,0.322826965512025,0,3.00685402502647e-17,0,0.0861329979966832,0
"395",45950000,0,0.371951818284746,0,3.00685402502647e-17,0,0.101567296502628,0
"396",46100000,0,0.455174308223573,0,0.0416666666666667,0,0.140805613045234,0
"397",46250000,0,0.550367601128073,0,0.25,0,0.236169167121036,0
"398",46400000,0,0.649898999090379,0,0.583333333333333,0,0.372168831210057,0
"399",46550000,0,0.751745523414063,0,0.625,0,0.417258542512272,0
"400",46700000,0,0.854189373844808,0.0277777777777778,0.666666666666667,0,0.471263289662472,0
"401",46850000,0,0.925898631427847,0.402777777777778,0.666666666666667,0,0.611612698113715,0
"402",4.7e+07,1,0.95238139915464,1,0.708333333333333,0,0.820662581949792,0
"403",47150000,0,0.94885861594187,0.458333333333333,0.708333333333333,0,0.649372160975667,0
"404",47300000,0,0.946727772277843,0.138888888888889,0.708333333333333,0,0.548337985631378,0
"405",47450000,0,0.908874606349738,0.0416666666666667,0.708333333333333,0,0.505899306554537,0
"406",47600000,0,0.868325924806991,0.111111111111111,0.75,0,0.528068973022578,0
"407",47750000,0,0.80790277924434,0.0972222222222222,0.791666666666667,0,0.51781228373418,0
"408",47900000,0,0.699127817400139,0,0.75,0,0.439999983328284,0
"409",48050000,0,0.58154645982894,0,0.541666666666667,0,0.337602432130193,0
"410",48200000,0,0.504791590463446,0,0.291666666666667,0.00681934829863884,0.237083447215432,0
"411",48350000,0,0.45075691543685,0,0.25,0.0602631243967555,0.223806748259253,0
"412",48500000,0,0.409648579120193,0,0.208333333333333,0.16135921418713,0.229562961393196,0
"413",48650000,0,0.373126679659381,0,0.208333333333333,0.299152287673515,0.261380858887765,1
"414",48800000,0,0.343337420245999,0,0.208333333333333,0.458710327263834,0.302152280621479,0
