"D","d18Oc","YEARMARKER","mean.day","se.day","mean.GR","se.GR","year","day_new","day_new_lower","day_new_upper"
39650,-1.607,0,1649.470346,28.03430366,28.55225404,3.535562914,8,3048.4429379504,2998.3939008514,3100.0142892409
39850,-1.629,0,1658.015331,24.25976737,28.55626927,4.044129701,8,3064.68198012335,3014.0311954495,3117.17933533229
40050,-1.667,0,1663.590688,20.51507586,28.55226807,4.422909422,8,3080.86811791139,3030.74180357422,3133.13129523401
40250,-1.716,0,1674.339459,16.96391012,28.55151261,4.6595693,8,3097.1432592706,3046.08553095173,3149.60121013817
40450,-1.735,0,1682.67296,13.69125959,28.54635907,4.757290052,8,3113.40697780684,3062.33027270239,3165.80133836847
40650,-1.651,0,1686.197534,11.97321378,28.54730691,4.820580661,8,3129.7990638948,3078.0864915275,3182.53902512433
40850,-1.539,0,1699.537109,9.325215638,28.54616064,4.731883974,8,3146.10332168631,3095.17194983216,3198.68896594016
41050,-1.39,0,1708.782178,8.480232711,28.54328035,4.52168298,8,3162.35839094803,3110.11290975552,3215.21283295759
41250,-1.352,0,1716.398091,8.038195204,28.54217782,4.453540194,8,3178.63648696359,3127.57583733228,3231.03453898069
41450,-1.266,0,1704.577658,7.547379379,28.54248781,4.634237289,8,3194.93245050867,3143.34584406542,3246.97218704631
41650,-1.28,0,1714.614858,7.78231425,28.54113899,4.01550577,8,3211.12187903321,3159.27446490867,3263.19440975312
41850,-1.001,0,1715.980905,8.892065115,14.91207907,3.293188625,8,3243.17969466258,3192.99188558952,3293.49109548026
42050,-0.732,0,1737.583032,9.707020442,31.38945954,2.853120472,8,3257.74615244353,3208.54928312178,3308.72228232282
42250,-0.655,0,1737.400818,11.00323161,33.06106426,2.082735963,8,3271.52552457971,3222.84707459353,3322.43165335083
42450,-0.601,1,1752.877401,12.11307479,29.99196156,1.981044777,9,3283.31186720651,3234.47527946763,3334.30154116542
42650,-0.668,0,1862.216203,11.26649025,22.36748329,2.001780076,9,3299.19836637391,3250.05741176121,3350.16654473536
42850,-0.826,0,1929.195187,8.810384706,29.62469507,1.927480619,9,3311.1103603064,3261.63738722641,3361.69281417391
43050,-1.066,0,1924.357995,7.17732693,31.03093068,1.723662391,9,3322.4783445896,3272.65024245523,3372.48827237107
43250,-1.487,0,1928.693064,10.0354121,31.28123521,2.009976859,9,3333.7762851949,3283.50983234671,3384.2207228006
43450,-1.519,0,1947.757953,7.29241667,31.35595402,1.731511443,9,3345.03463159486,3294.55875114978,3395.61440598921
43650,-1.503,0,1962.714404,6.46510792,31.42577602,1.407998953,9,3356.25753034012,3305.93975982108,3406.70469005518
43850,-1.521,0,1970.331145,7.997386824,31.47031653,1.434154268,9,3367.4551532626,3317.08948889598,3418.22796855529
44050,-1.537,0,1977.085301,10.22240793,31.48526981,1.567680105,9,3378.67637637084,3328.72946738894,3429.398524428
44250,-1.28,0,1986.71318,11.30128051,31.65980935,1.636775993,9,3400.99978657648,3350.55486259677,3451.60551454302
44650,-1.72,0,1996.290117,6.939136326,29.810745,1.945668632,9,3412.87163265694,3362.29416059597,3464.18777440137
44850,-1.704,0,2003.55426,6.928301684,33.46176082,2.01478142,9,3423.4407290271,3372.70471173893,3475.0029524756
45050,-1.706,0,2011.089117,7.066202514,32.47237905,1.947880128,9,3434.31309974716,3383.33953279871,3485.65201449021
45250,-1.773,0,2020.57805,15.48561678,30.44978169,2.021892025,9,3445.91023612592,3394.49692582487,3497.29995341185
45450,-1.668,0,2027.001637,20.68612071,29.99947292,2.060558778,9,3457.68298850076,3406.19284575627,3509.00395701147
45650,-1.686,0,2033.691373,20.35626643,28.20715546,2.08085414,9,3470.23631119605,3418.81596179834,3521.2517000164
45850,-1.718,0,2035.990935,21.31786563,23.50254543,2.076435807,9,3485.31822036172,3434.44751006922,3537.21784984851
46050,-1.522,0,2025.82291,24.73308522,16.88877348,2.010782194,9,3506.48317901012,3455.53558208191,3557.39750470346
46250,-1.435,0,2001.735198,27.43937836,17.414884,2.083853056,9,3527.00074342555,3475.52182064343,3578.19650780918
46450,-1.306,0,1922.550557,29.81444579,16.34651544,1.982835519,9,3570.68369240425,3518.92774182018,3621.62772141983
46850,-1.172,0,2073.623921,29.43762971,16.52582407,2.062443745,9,3592.31435271011,3542.37031728257,3642.59337626759
47050,-0.891,0,2126.630266,31.01803124,14.29642509,1.877649746,9,3617.4800486222,3568.51854603522,3668.00646212207
47250,-0.632,0,2096.826738,30.32011248,18.6307078,1.652236719,9,3636.52552457971,3587.84707459353,3687.43165335083
47450,-0.589,1,2115.203759,30.38668914,12.01988363,1.505403153,10,3671.23249384669,3621.83823332582,3722.98918458824
47650,-0.783,0,2265.395628,36.65884886,14.28315741,1.873030262,10,3700.26326312294,3650.74558580571,3753.17446660274
47850,-1.268,0,2290.149737,41.44550835,20.55086248,2.957552838,10,3720.63596315238,3670.46728581208,3774.12592802244
48050,-1.55,0,2287.243623,41.49332256,46.4567592,3.533851752,10,3729.49988758442,3679.36927348468,3782.96246265774
48250,-1.749,0,2095.17589,36.61533987,56.444829,3.557311082,10,3736.80018163749,3686.87109546856,3789.97855137406
48450,-1.819,0,2135.562583,35.72959617,37.39694376,3.648831096,10,3747.84347361025,3698.36046822389,3801.60550258076
48650,-1.74,0,2187.994588,34.77839865,43.48949147,3.925026613,10,3757.35698358564,3707.41638466001,3811.3589593012
48850,-1.747,0,2295.29854,35.29304141,42.21729765,4.185147897,10,3767.12677846762,3717.58216676969,3820.89034919624
49050,-1.764,0,2318.530178,34.77252688,39.89728374,4.468427691,10,3777.57953028548,3727.1006524401,3831.41539346852
49250,-1.429,0,2356.842273,34.30508317,37.63959686,4.751694978,10,3788.65148394232,3737.48558874692,3842.37242145573
49450,-1.261,0,2366.921084,35.77407726,41.76866556,5.328002806,10,3798.66440926052,3747.71047490128,3853.28573447985
49650,-1.464,0,2382.941623,35.51623363,38.54412688,5.512773784,10,3820.28955748209,3767.90302675477,3874.43999031635
