"","window 1","window 2","window 3","window 4","window 5","window 6","window 7","window 8","window 9","window 10","window 11","window 12","window 13","window 14","window 15","window 16","window 17","window 18","window 19","window 20","window 21","window 22","window 23","window 24","window 25","window 26","window 27","window 28","window 29","window 30","window 31","window 32","window 33","window 34","window 35","window 36","window 37","window 38","window 39","window 40","window 41","window 42","window 43","window 44","window 45","window 46","window 47","window 48","window 49","window 50","window 51","window 52","window 53","window 54","window 55","window 56","window 57","window 58","window 59","window 60","window 61","window 62","window 63","window 64","window 65","window 66","window 67","window 68","window 69","window 70","window 71","window 72","window 73","window 74","window 75","window 76","window 77","window 78","window 79","window 80","window 81","window 82","window 83","window 84","window 85","window 86","window 87","window 88","window 89","window 90","window 91","window 92","window 93"
"T_amp",5.40911485810769,4.68675158793486,3.79114238357138,3.63254846038457,3.83782138065911,5.05540337739947,4.15023218413898,3.95233030425412,4.80692085164654,5.13952677371681,5.28393321702506,5.05643069507463,4.16920161505445,4.58781675516707,4.99084551416249,4.66444825472305,5.97064879081156,5.60924985998512,5.63202382729432,5.02558230626781,4.70716913799705,4.90079264913906,5.58538919551646,4.74989663917557,5.69565691034032,6.03722402166999,6.07254561545913,5.53934153413609,6.54320738837912,6.32710008115311,5.1481589131746,4.74990528158603,4.5617857181083,5.22414548265393,4.95521427089032,5.21146500254006,4.99331957824134,2.68176459625334,3.92332522539023,3.99837521908668,4.09509628684668,3.75095304745821,4.29935918388428,4.27055707416738,4.51993954535525,5.15107703244725,5.20718163737505,5.34091789776145,5.22787214254796,4.98735260237167,6.02940841220358,5.58466706599134,5.46110318623941,4.97802420932471,4.94609997337259,4.18097370030524,3.98670164060219,3.7945634821791,4.51326330629248,3.97962376802267,3.25462903877765,2.01241327815006,2.4940727603258,2.65513357655341,4.46631838788089,4.79995297038696,5.08439864777418,4.26682009485567,4.73647488363017,4.82931351780656,4.4401914512621,3.88959074377879,4.38717909565634,6.15374622390289,4.0279858307032,5.64375885141043,5.37947670024471,5.91994453629507,4.93665339728738,6.30972134190658,5.02618613701075,5.05700225472564,5.30575790112974,2.70034852215815,4.04790687037979,3.71010286484936,4.27759110725605,4.67548030784356,5.58840482975847,3.05521388573592,3.58014973172348,3.59599650940236,3.78381808396144
"T_pha",195.30095553646,133.010214853157,132.902823272166,95.0753966219869,67.7968496532255,302.201237260905,306.697558582521,251.535722199303,280.18177893953,275.445688481201,151.995245789943,119.261123551184,66.495691966311,0.112202261903453,70.4221845919494,316.693830252911,269.798018988222,240.755945578518,213.830602232822,220.05945268221,225.528664746087,147.733581679173,86.0018399464051,2.13306957701418,327.562881336226,295.052360508931,265.939702305431,153.877115087109,78.8940590399201,27.5108337304014,23.6446781766581,28.4219419807343,354.378703890117,333.161583969339,301.533944240475,268.776535699812,207.128677858177,167.584246819701,47.2469029604958,70.6678781246382,37.4197142029644,16.4346064495254,327.413603176059,308.945870085104,153.561159576458,93.8451869114046,84.604651836197,34.3383077713609,24.1461932171278,17.558847693281,336.796115444555,311.672308983759,280.71656168607,205.555294613098,186.528293135087,157.180233453494,52.3845863318501,58.4026167106139,46.2989438643622,40.9727489387007,49.649697699878,341.876179918673,271.670927631782,270.776581998936,96.7824504907991,119.964077649198,73.5311791310409,30.3771821814904,27.8304544733386,22.8756910338674,295.870924041089,277.55266329498,304.403208186346,222.810214613469,55.321347124673,70.1012060067486,55.2475448198218,41.7834766563242,14.6728543923357,326.726909585414,272.373035235571,236.369560267634,257.048026828357,103.257412954007,118.407162641271,131.564628168139,107.425744384811,92.7385017721089,339.90213241194,216.479338155175,231.652611540925,252.150772257675,188.149523304741
"T_av",19.3457375957834,19.9371721574813,20.4279329981267,19.7434244079225,20.3923150005958,20.8103389058095,20.7261966319004,20.40417510223,20.0148064376447,19.9079480669073,19.8319760977686,19.9422721212324,20.2490724052992,20.1157459539556,21.392941359754,21.1011097332172,21.6805752762015,21.4784148908505,21.1721192913891,20.0026426754572,20.9640696265988,20.6422551693054,20.3258348236001,21.1798247641348,20.0851401537229,19.6450067063873,19.6394137981074,19.9108356380563,19.403274260732,19.5229693768343,19.692762946418,19.7498095369649,20.0463778495023,19.4235857889905,19.3732736406287,19.4876508677206,19.3938189642633,20.4337469802568,19.9475203247501,20.0413047174145,20.3340570262391,20.2619648249929,20.2757414865709,20.2881076092347,20.143150499469,19.8456530196965,20.0408251193995,20.0291370755694,19.8917532634483,20.4244733542566,19.7055556448498,20.2068277264055,20.1452494273442,20.1960208478934,20.3110605276237,20.7379088719205,20.8772010917368,21.0540302135668,21.3165883313008,20.9435466475816,20.938009410122,20.3040923979104,20.0052481024199,20.0998333246459,19.0053957902709,18.99022118311,18.7496219711102,18.93672950512,18.7592763409888,18.6935696311339,20.7684794715346,20.844590781102,19.9148628283854,18.4178134289796,18.9331790018453,18.5943453420844,18.3111719861396,18.2444679379604,18.9548346287102,20.4550004697861,18.6053673113125,18.5149118078702,18.7976686175462,20.0397504604584,20.640722540416,20.4496294128272,20.8582560628251,20.9157819938782,21.413164229274,20.305280015846,20.3670436378345,20.1455817389953,20.2098880427189
"G_amp",19.858866154265,15.8256907670124,11.6260425783345,5.4088757034315,7.1521144097344,8.5548136506411,4.98225828469481,9.24753367519543,5.80368294646514,6.551913039632,2.86951897875168,6.25955574761162,4.33689211567487,14.5785901582123,8.38113695158524,4.32815672677118,8.51253907258917,7.73111259759902,6.25108385958554,5.88266488137586,0.532648942759608,1.01990696324888,2.29827623479024,1.82407541540511,6.92925608288883,10.0791044622095,10.6209268599572,8.29160843395473,10.5747189111329,11.1390449270155,9.24704802811955,6.7705993671036,8.20078989517303,11.4196560040351,16.1586444771916,9.63170738595314,19.8618450644228,14.2924023563972,14.7173758399994,7.1754268681744,6.15461991607122,6.54577140284853,8.47766832267137,10.5726853526132,10.7979235165875,10.2182210149896,8.81232244828357,8.37993200466724,8.9338190531334,8.12169721146063,8.62283028764197,6.24491808992384,8.17825469479285,10.3287309250921,14.0631914897586,11.2635973810158,11.1594156512727,6.4592043108017,9.15000907118421,16.0230045939373,10.9297184964404,14.8960913101162,6.88888894909647,3.92415396194531,11.0848841290059,15.3353342526385,19.325751298185,19.6486413234161,15.3371682982339,14.3954046012534,10.7812980513808,19.2997729994191,13.321123574369,9.42320129817974,9.48998951994652,7.65212403208826,7.50396604215065,6.95985957517683,8.24581151883697,14.9270041097334,12.9473420254589,14.056304115175,5.59910524106473,9.56797106812864,16.3177874926392,11.6979066682805,19.7781346313757,19.2746276113709,16.797844916755,11.6183964591485,8.24831731214441,6.93642875043616,6.94888791553268
"G_pha",97.2230532549206,228.424456536118,234.122580074423,208.508800699656,200.19968535118,296.378547930108,55.4196988833022,26.0665466078988,26.2526398422231,363.803348987886,129.307742315057,215.688233462714,311.352868989692,251.127932431538,236.35437158397,183.395122963877,147.974554278411,131.463373609855,128.444200021209,100.888751607187,45.2819200961955,267.402785250227,206.340630962337,202.664674658396,299.060346958713,299.798113111001,263.608503911298,201.706594315208,75.0508602936275,53.5289769800885,19.0767834597846,15.2704556689864,283.156472081381,281.640804795161,266.472540539318,317.203282693195,200.231552104121,182.498873699698,78.5838358916322,94.6159007804867,23.5654744000149,347.437965489898,357.686601696621,364.167995576303,234.324666203916,169.136524884381,34.9115766853323,9.3962515139451,1.41380845596104,51.287948025598,51.9556243235929,256.015281996625,227.057245585763,196.562019557823,337.321103989302,299.679779435242,167.690486863616,164.52739889021,202.819885773363,170.601406773102,245.626399885148,138.437647774329,243.196829503712,226.154948518497,18.1263973438648,82.3268744016287,37.5767899119351,0.887787045058239,14.7092423424949,82.7840139643671,167.834718835726,169.225906711,259.192968734521,175.51700582117,88.443326719296,1.14249563222771,7.94945561811308,20.1891381703137,272.519367686995,263.659503709964,213.834595215508,171.269388086596,211.369142143589,134.676917851537,308.890824988431,261.50168461373,273.934113369833,219.516928226098,158.663970707668,93.7325749062518,2.95128972264651,56.5183188438494,1.2400321631863
"G_av",0.259123713707336,8.71439209243498,6.17557529406383,4.55488060675301,4.41558111520493,8.38072272338948,5.10475349359971,6.76794678638887,4.93857658383942,4.56412503476173,6.00251794375518,4.60703920435936,5.53145625794685,8.0172086166544,4.82040335913938,5.34789972445636,4.77747018709009,4.70761335355882,4.61068571864426,4.09668407079434,3.29488001421037,3.47084406422618,3.39397630202794,4.17747734528612,4.53747842190998,4.86231802226511,4.93796396564735,5.01013566606749,4.87513590610934,5.2660106578194,4.97721484620118,3.29947698366076,5.10333763183692,4.84266799852274,5.24530839826011,4.92049366822668,2.27223231824699,-2.24546859080713,4.1521895920624,3.73930978501588,3.94297562207575,3.88074556257961,4.51579864968397,4.55846552346471,5.10237001441428,5.6361845672205,5.01794658487427,4.74542739234347,3.77726145166638,3.81851886580901,5.08594751845416,4.84827575782868,5.00369313779688,6.35973383670379,7.55016059021646,5.47498273421798,9.99584292334804,6.65472513649292,5.08972031363788,2.35014004642971,4.56794625726014,-3.35873293100811,5.88496925884935,4.69019025967887,6.26516471229541,3.39884399346663,1.45131381317428,0.346527993633264,0.896008484295314,0.374065778600852,8.20402380022647,2.42932109483555,3.81129015415522,-0.422143802018548,5.04956461278844,4.01748463424077,3.25108440005046,3.26240051752413,4.34211040542088,7.87392669297463,5.57005412353304,5.52851154317495,0.527472349132194,-0.955818611003082,6.9007131905237,4.69780530648421,4.31754970434789,3.13543774925223,4.80813752117108,7.08240993197812,4.48385312304659,3.99414824705353,3.42328885630776
"G_skw",28.7485089657677,3.54834803046833,0.325824957847971,77.7119733423688,54.3079886930459,31.3846964193843,0.0571263525316863,79.7827853699758,94.757164622939,90.3737583636739,4.49381774212719,91.8854592827437,2.40354339353703,2.56974753370715,48.2824078603534,87.1441178610395,84.1553007387726,88.9682302425796,96.9444620328177,0.559651310538685,66.3366356354485,95.0606601292466,98.4005003079568,9.33346577280061,24.0990180729906,33.401100159913,27.695778569641,65.1885668179584,28.6202245094857,54.3322820572343,43.8602021887217,6.51605676753776,15.7981190358883,20.9859554536447,26.5220401927584,85.6433951462091,56.2115735705633,41.7496154140935,80.1312432759893,78.3376227954388,63.0500840904801,52.7228160969336,74.0759185174132,88.3792456761789,99.9134386920847,99.8248339269267,1.77445431122439,9.99281190064597,0.00512713647962393,8.70524452815849,95.1371632735321,3.48524417697185,2.27655664032085,3.72513312531193,80.1121054056488,88.2108609298958,0.476965989937362,0.212569142347554,55.1914999817642,48.9790214416233,45.7395751396922,15.2391845738972,5.12192287851142,12.7040128338114,33.2297914318275,19.7635325263481,11.6828964318929,1.42087131253181,16.5778294086821,69.9719467627629,0.371214013423419,62.1216686695158,68.3261777413969,4.03413201553359,46.6824294100823,2.64254433845522,3.22596958223694,3.82726259728998,28.4952397531566,51.2491903250789,4.08485253850783,0.568445248602834,44.2602391681809,63.3651251978162,34.3536502788054,7.12605254288815,25.0774876635889,2.85647322835698,32.6102094164435,96.1057366221268,1.56831025157547,4.40753052457915,1.11833780569612
