"D","d18Oc","YEARMARKER","mean.day","se.day","mean.GR","se.GR","year","day_new","day_new_lower","day_new_upper"
9.6,-1.58,0,1989.76603728429,9.51843233434191,0.00742273251984724,0.000440510822475083,6,2138.92003414943,2083.29657166109,2172.1980696921
9.8,-1.73,0,2013.82174205695,4.97797528048075,0.00893958304994641,0.000517112811445441,6,2162.84256652978,2115.47229028951,2191.21073278023
10,-1.38,0,2035.51260187992,14.4930694879395,0.00949458082748893,0.000642067087273124,6,2185.8653660351,2146.75858386177,2209.71003445001
10.2,-1.45,0,2057.85735974363,11.9465974302744,0.00967898965714577,0.000590463507685883,6,2208.59686610514,2177.2319426168,2228.00682442868
10.4,-1.4,0,2087.84557691876,11.4667273326731,0.00934400513736216,0.000794720348776733,6,2231.91790315435,2207.5326177646,2246.58254108526
10.6,-0.57,0,2129.82909475233,5.08255237520118,0.00453239032382913,0.000656109340377973,6,2271.10164656448,2267.69710396493,2273.03449465803
10.8,-0.55,1,2179.784667157,9.16960945751927,0.0042581042723383,0.00038227452118409,7,2238.99645419896,2227.67823558485,2257.81305976454
11,-0.79,0,2271.64091339701,15.7093921125245,0.00384415112493065,0.000988744199134756,7,2294.97532766113,2268.06792907954,2337.97699041997
11.2,-1.66,0,2324.9450687037,11.9809609850296,0.00903555825610892,0.00104911893537631,7,2322.71879660103,2292.62394871574,2369.66506600423
11.4,-1.53,0,2351.82735388534,7.38963553109285,0.00901826721562287,0.000568509690464957,7,2350.34484676427,2316.90684975793,2401.82251428332
11.6,-1.73,0,2379.85382125943,7.9118272129334,0.00937288562506097,0.000674167165787254,7,2377.33521055079,2341.2123293839,2434.0403167849
11.8,-1.7,0,2410.93106617264,8.92460564134265,0.00442035047182667,0.000802283738035952,7,2425.76585342187,2382.09374619955,2494.66131814812
12,-1.47,0,2432.50012607137,6.87833007805289,0.0054552939616768,0.000884613361722044,7,2466.51759995127,2418.3747337479,2543.00459901671
12.2,-1.12,0,2465.98719921201,16.8922556657346,0.00106343745300328,0.00117585440188195,7,2565.52832287358,2538.91541307136,2580.69333959399
12.4,-0.98,0,2433.73939053412,21.7330549809144,0.00930226665274594,0.00106528656558398,7,2592.73269202004,2574.70963327975,2603.38782312328
12.6,-1,0,2516.01019021059,17.0877973160135,0.0102617637390244,0.00109622336712691,7,2618.20384279859,2607.09515907356,2624.6259421565
12.8,-0.93,0,2565.29006576957,22.076405619722,0.0104915252845593,0.0010905423888482,7,2643.29261301928,2640.11865865686,2645.00712303116
13,-0.73,1,2581.09613259821,42.2560031577304,0.00701219781591715,0.00112157971758795,8,2591.30190458338,2575.19025297413,2652.12892027226
13.2,-1.02,0,2687.87565691696,49.6299519509107,0.0101599967250952,0.00143858531780875,8,2618.86187842575,2592.60816048707,2722.95509071241
13.4,-1.33,0,3059.84519833694,45.5767997596438,3.53726449979543e-08,0.00123046181523095,8,2686.57980851963,2606.29480033748,2863.33233891613
13.6,-1.29,0,3061.41417955895,37.5091570227902,4.97919227469925e-07,0.00118776458731883,8,2756.75944255208,2623.27404355247,2901.79126127861
13.8,-1.29,0,3057.38434348596,27.9951956736986,2.62307612238097e-07,0.000807265014915522,8,2828.63038296341,2652.40014666856,2925.16224167342
14,-1.46,0,3036.94062796955,21.7789165925582,4.31357899950119e-07,0.000419490691580124,8,2904.81518374824,2753.25289048266,2942.79189368773
14.2,-1.15,0,2787.45307259629,9.40464375607082,0.00745295795337497,0.000490650441340716,8,2938.82102738288,2844.47894781129,2962.50301178027
14.4,-0.95,0,2816.85261317935,27.3598971692132,0.00560497913932461,0.000689020569512461,8,2981.42490759581,2962.95150308374,2986.02124798145
14.6,-0.35,1,2882.32219924005,25.4093349394717,0.000473411873682058,0.0010849287127817,9,3011.83653271695,2928.69904446354,3112.57576137762
14.8,-1.42,0,3002.65685633575,29.5763692634073,0.0064694507731977,0.00140083588363703,9,3051.20239559088,2960.6969535687,3150.57970056694
15,-1.08,0,3036.71078702008,31.8032282707821,0.0131979147621962,0.00122748268927617,9,3074.3401462766,2983.22796991587,3173.45948244767
15.2,-1.06,0,3009.76602689125,34.9472169428651,0.0121449946480643,0.00116725506828681,9,3098.73131463659,3007.31322323694,3197.29906017796
15.4,-1.17,0,3044.12844238184,29.4217347174357,0.00981383492233895,0.00119297003690797,9,3126.9101316588,3033.63722487001,3224.71515544159
15.6,-1.28,0,3072.58486117866,47.8456176434707,0.00866673305108768,0.000898875335153368,9,3157.5496810976,3063.37952790257,3254.40847221327
15.8,-1.73,0,3074.65260701865,10.1296921871671,0.000408812798124764,0.00104547917230915,9,3252.98536253048,3162.66933325865,3291.61599496832
16,-0.74,0,3181.53213600805,20.9474301790787,0.00536870613771544,0.000969358510445925,9,3298.25542546645,3242.1125471491,3321.56346097974
16.2,-0.36,0,3307.32286409901,18.0733580760541,0.00394143770077746,0.00042264251879469,9,3355.07988770758,3347.25028540202,3358.16115266283
16.4,-0.16,1,3335.0743305557,11.1174964348758,0.00185331356451574,0.0012985863886815,10,3369.80582176348,3293.69904446354,3460.04542896486
16.6,-1.23,0,3415.47512700602,20.8402991436497,0.00861530840588832,0.00151319702522964,10,3396.98389550281,3321.25700973932,3497.01126915751
16.8,-1.26,0,3394.98674375208,17.8879294945618,0.0102231267071913,0.00130683053149828,10,3421.0476313586,3345.34491529509,3528.87354667055
17,-1.02,0,3445.04580995197,20.7721639657649,0.0119631428454842,0.00148621399953381,10,3442.88604340626,3367.05289830197,3560.23390829101
17.2,-1.14,0,3378.24551429117,23.4259712233757,0.0100571372961542,0.00147028139742889,10,3467.28852633845,3389.39844808339,3599.52313037369
17.4,-1.26,0,3394.4813374813,20.6693190363833,0.0149013161472021,0.00144332293607498,10,3486.46859529678,3406.98611055345,3634.8354623923
17.6,-1.72,0,3446.05212656301,13.4298139050287,0.001399241855997,0.00132330513444013,10,3572.32032855953,3466.67545821904,3686.02032806379
17.8,-0.77,0,3588.29228759736,17.1740433659341,0.00853636915726415,0.00118836181991994,10,3599.35313999245,3490.44343193828,3712.65447448251
18,-0.82,0,3622.55237495377,8.71511725535954,9.79548654403854e-07,0.00102495912661439,10,3663.1018411659,3555.38270565468,3723.3377228036
18.2,-0.95,0,3638.54040763081,9.98636390142213,0.000326002251508812,0.00147148361190838,10,3730.27016389738,3723.23164517412,3733.18402270076
18.4,-0.57,1,3649.16751474997,5.15175993778292,2.5559096201627e-06,0.000932233477031518,11,3728.64243761769,3658.69904446354,3844.94927755079
18.6,-0.93,0,3679.02076598432,11.8348104622309,0.0119995575785371,0.00103249738819401,11,3754.93260075076,3682.09043846321,3869.20227162713
18.8,-0.89,0,3695.51624035344,10.516757138865,0.0125531767685623,0.00112522512646735,11,3780.50920518625,3705.3692982905,3893.52946483695
19,-0.89,0,3720.11702120548,17.9481089983187,0.00676618102579832,0.0013271535230682,11,3821.33075674811,3739.8890704862,3930.51792457332
19.2,-1.41,0,3753.00788374078,10.3076031294552,0.00537094511297855,0.000709151406496072,11,3869.69851199425,3784.01599608787,3974.45727072564
19.4,-1.49,0,3817.32688134714,10.5550808625379,0.00384034897848961,0.000383229385100742,11,3933.33872487607,3841.27808768744,4031.95618245684
19.6,-1.29,0,3896.35954364199,39.5638088585351,0.00158943509392717,0.00151868161979826,11,4036.01352211125,4001.17742524622,4053.88817122903
19.8,-0.72,0,4020.7036607125,20.9664202946319,0.0068732670685841,0.000796913428087708,11,4075.48035231182,4067.71570628024,4079.27598288146
20,-0.65,1,4057.75032495369,17.5461365794123,0.00669552987318428,0.000320674904190849,12,4112.52701655301,4104.76237052143,4116.32264712264
20.2,-0.97,0,4091.63939385615,0,0.00606835076144156,0,12,4146.41608545547,4138.65143942389,4150.2117160251
20.4,-1.35,0,4126.89655272309,0,0.00526418416332522,0,12,4181.67324432241,4173.90859829083,4185.46887489205
