"","D","d18Oc","YEARMARKER","D_err","d18Oc_err","window 1","window 2","window 3","window 4","window 5","window 6","window 7","window 8","window 9","window 10","window 11","window 12","window 13","window 14","window 15","window 16","window 17","window 18","window 19","window 20","window 21","window 22","window 23","window 24","window 25","window 26","window 27","window 28","window 29","window 30","window 31","window 32","window 33","window 34","window 35","window 36","window 37","window 38","window 39","window 40","window 41","window 42","window 43","window 44","window 45","window 46","window 47","window 48","window 49","window 50","window 51","window 52","window 53","window 54","window 55","window 56","window 57","window 58","window 59","window 60","window 61","window 62","window 63","window 64","window 65","window 66","window 67","window 68","window 69","window 70","window 71","window 72","window 73","window 74","window 75","window 76","window 77","window 78","window 79","window 80","window 81","window 82","window 83","window 84","window 85","window 86","window 87","window 88","window 89","window 90","window 91","window 92","window 93"
"sample 1",0,-0.24,1,100,0.08,-0.309420299159725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 2",200,-0.67,0,100,0.08,-0.680061133273593,-0.691700391869549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 3",400,-0.85,0,100,0.08,-0.889973307950916,-0.827650608977605,-0.87333510032899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 4",600,-0.96,0,100,0.08,-1.10153983050714,-1.01703797836814,-1.02742481367204,-0.975093791064267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 5",800,-1.33,0,100,0.08,-1.30469398483728,-1.24882552711995,-1.24650091036936,-1.33346516597834,-1.3258425558278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 6",1000,-1.5,0,100,0.08,-1.4755889113326,-1.49410522035113,-1.49656859244136,-1.42067522089699,-1.53836209527722,-1.52244646436776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 7",1200,-1.49,0,100,0.08,-1.45829589492284,-1.50125540048987,-1.48552729242565,-1.34160258835195,-1.32861609263061,-1.3572613886036,-1.48595398540573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 8",1400,-0.86,0,100,0.08,-0.678643141906823,-0.99316626585089,-0.993911558846605,-1.17561968607439,-1.11323041605842,-1.15516262587766,-1.00437306661398,-0.984970164781221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 9",1600,-0.92,0,100,0.08,-0.88859150074599,-0.883718323165937,-0.885482402420433,-0.977417648498749,-0.927527159067455,-0.941836291787567,-0.841563468466646,-0.872184840602196,-1.12635238558652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 10",1800,-1.09,0,100,0.08,-1.10016420495023,-0.780642943288395,-0.798623358009508,-0.788660901973189,-0.788522747404847,-0.752788259958273,-0.757069237395161,-0.778368960455503,-0.894724974982592,-1.05782226544255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 11",2000,-0.49,1,100,0.08,NA,-0.688104853623346,-0.741917255205562,-0.625134983799598,-0.714488169462775,-0.666229058700938,-0.77591555842033,-0.713549940480908,-0.515693429340092,-0.506504205709419,-0.496306822812757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 12",2200,-0.8,0,100,0.08,NA,NA,-0.723748175296053,-0.795096144353653,-0.75100699481737,-0.828760821082722,-0.910164329662372,-0.759480218445228,-0.811289466844001,-0.769963964757397,-0.796307111852387,-0.778315271279902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 13",2400,-1.23,0,100,0.08,NA,NA,NA,-1.25443242614489,-1.2238042884605,-1.23754647631826,-1.15018461613112,-1.26873092364666,-1.2611704623463,-1.25872986706424,-1.22922138743037,-1.26139500895555,-1.31768066711544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 14",2600,-1.56,0,100,0.08,NA,NA,NA,NA,-1.54833314965486,-1.52074189739212,-1.44739481133092,-1.54197629643696,-1.53696100584555,-1.5444723102455,-1.55614168769173,-1.54874438446825,-1.48890365425123,-1.61697005823214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 15",2800,-1.59,0,100,0.08,NA,NA,NA,NA,NA,-1.68365704990815,-1.68070525799155,-1.61019796813597,-1.61891065502007,-1.63260907317119,-1.63137799450491,-1.6308661610922,-1.58997087514711,-1.59617268754107,-1.58446785743679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 16",3000,-1.64,0,100,0.08,NA,NA,NA,NA,NA,NA,-1.61544065512349,-1.56692305662629,-1.54684522710309,-1.5662130778516,-1.57601954259766,-1.55432448268557,-1.5736599764024,-1.52067781611944,-1.66886101135968,-1.67751099124238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 17",3200,-1.38,0,100,0.08,NA,NA,NA,NA,NA,NA,NA,-1.4626326094793,-1.37054794485454,-1.39142654257959,-1.3973546961268,-1.3698257499684,-1.41435116833082,-1.37753106206624,-1.29208212714922,-1.36789008049432,-1.40222111302788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 18",3400,-1.08,0,100,0.08,NA,NA,NA,NA,NA,NA,NA,NA,-1.13896020658769,-1.15303865926326,-1.12566596324712,-1.12614369800227,-1.12263741982546,-1.15252847824927,-1.04543658882043,-1.06825369054777,-1.03259937480881,-1.05478206166989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 19",3600,-0.85,0,100,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.837365882588608,-0.816591453281555,-0.843617957481188,-0.790119308601292,-0.837079776391467,-0.889797650928065,-0.863089135689413,-0.823601318733961,-0.829063176766056,-0.775076965918603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 20",3800,-0.55,1,100,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.549321041281724,-0.562345091257541,-0.640489562937048,-0.566680940474728,-0.814836868461655,-0.779874850823321,-0.76115314949948,-0.756197229797747,-0.683012664732066,-0.600236212449054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 21",4000,-1.09,0,100,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08061405148134,-0.873137369605616,-0.925875004137371,-0.823569779943108,-0.818001035440465,-0.818134197407964,-0.814474282594836,-0.758866008080179,-0.844455313522366,-0.883672717228618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 22",4200,-0.89,0,100,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.07640462198371,-1.04246701087959,-0.931490371101742,-0.959825679008068,-0.968513713840108,-0.971588062896479,-0.957410719186379,-1.12419186393398,-0.753793222803416,-0.743260361683503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 23",4400,-1.15,0,100,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.16244749325735,-1.18003971699078,-1.23111401119508,-1.18781089035011,-1.19513890740054,-1.225833649006,-1.39680707132689,-1.0967563443497,-1.2587022602087,-1.19488292963221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 24",4600,-1.73,0,100,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.74514568380226,-1.73080526762173,-1.73026011723472,-1.71919570785814,-1.73326808110122,-1.59262368242839,-1.65787131261678,-1.7083829287871,-1.70478994770809,-1.88045442427469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 25",4800,-1.82,0,100,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.838584607691,-1.79594392937715,-1.7971411270317,-1.82270123633798,-1.63118406320476,-1.80041813233871,-1.72020919185632,-1.73310516993873,-1.71177283044214,-1.60594010084133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 26",5000,-1.27,0,100,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.28830912542958,-1.28931949838801,-1.28440038106781,-1.42378378731606,-1.39214074685662,-1.34556884418062,-1.37871984304767,-1.22749665842421,-1.35224652454784,-1.22933162690626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 27",5200,-0.94,0,100,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.946720398110603,-0.882693315022038,-0.908910568845215,-0.894878864542167,-0.87677436161097,-0.898339841799688,-0.817597052398059,-0.950092615929174,-0.929417661773413,-0.884889747303948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 28",5400,-0.49,1,100,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.699782285140089,-0.531043753177929,-0.752378674922674,-0.656913813012639,-0.500139437327177,-0.843719362233221,-0.492455498280755,-0.543183166265809,-0.52232060362362,-0.478944454702399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 29",5600,-1.08,0,100,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.988046760204618,-1.08966728223243,-1.062470077803,-1.04382912114729,-1.10687411158957,-1.11112995997384,-1.09299392546874,-1.08179342345111,-1.15023173354512,-1.08338753726937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 30",5800,-1.61,0,100,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.65196234889337,-1.59793905826268,-1.6403622200339,-1.4828339754343,-1.51939808839185,-1.53615427418477,-1.55813945601772,-1.4991505911561,-1.53297709221107,-1.60054081245841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 31",6000,-1.71,0,100,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.76906119097756,-1.76437251310515,-1.8001877837963,-1.68633776301634,-1.65623896939232,-1.66192280425839,-1.65315869343716,-1.65460972833177,-1.6746106808779,-1.53561002593398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 32",6200,-1.53,0,100,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46589579706307,-1.8624762880644,-1.73707246585052,-1.67067586660621,-1.67314805004445,-1.67381498359818,-1.67499591620758,-1.66623006700131,-1.58293228385443,-1.48712753794114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 33",6400,-1.56,0,100,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.55378614779478,-1.6594708340367,-1.60061861437029,-1.60483272694058,-1.59478797574226,-1.60802621478284,-1.58485126230344,-1.55745837429584,-1.54912851114233,-1.58922864441105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 34",6600,-1.52,0,100,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44028058544227,-1.44745473418138,-1.45632381831001,-1.43891939756738,-1.45204052037571,-1.43665473424633,-1.45060606505084,-1.44998860970563,-1.49714040486469,-1.44264252548818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 35",6800,-1.24,0,100,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21085777987612,-1.22728453776071,-1.2179026686476,-1.20508405293783,-1.21774669516986,-1.24945975970932,-1.20960897773968,-1.27510745401019,-1.26530365805312,-1.18009129561771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 36",7000,-0.9,0,100,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.9197160505424,-0.911569886175718,-0.866678013643493,-0.907397307352399,-0.922784059636747,-0.861234538581436,-0.907054257744179,-0.939957593190953,-0.93225873979512,-0.892358407835995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 37",7200,-0.4,1,100,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.403069828642556,-0.44806230572297,-0.405372613811764,-0.398630370930774,-0.51513075958489,-0.548459859020784,-0.377764259707953,-0.4169089352657,-0.581367281935873,-0.415314612645327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sample 38",7400,-1.12,0,100,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12769763377374,-1.15524442628561,-1.11411626357802,-1.09813810618362,-1.09017069289579,-1.13174395015997,-1.1658168411425,-0.975442158545933,-1.09693281262167,-1.09298120679585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
