"D","d18Oc","YEARMARKER","mean.day","se.day","mean.GR","se.GR","year","day_new","day_new_lower","day_new_upper"
22500,-1.741,0,2403.10348222556,35.1888963184969,11.7479155620115,3.681617051819,14,6243.77418241035,6227.18003339392,6256.36419495695
22600,-1.189,0,2403.36810582503,28.9071795426194,11.7511047595424,2.96797711548385,14,6261.14346659965,6254.59601084591,6266.96633882491
22700,-0.686,0,2217.74334052764,17.6128779286685,11.7731650051996,1.75045378240291,14,6277.54124964323,6277.54095272583,6277.54252850802
22800,-0.54,1,2243.44774650309,10.7055947726672,17.6977782128062,1.15707411903824,15,6287.75025069759,6279.51176125249,6293.34793210455
22900,-0.682,0,2251.36831999438,8.04925753735047,13.8616666212504,1.57382293581144,15,6300.90216874743,6281.99735246471,6313.59853314047
23000,-0.952,0,2253.39000236742,10.5037499158484,5.61614271729184e-07,2.36071324707816,15,6362.8537542661,6294.74003636777,6578.28513060161
23100,-1.377,0,2253.3496337574,14.3558879649258,10.6407173178731,3.64679732927204,15,6383.60101160068,6309.30218876266,6584.11863356389
23200,-1.669,0,2257.92143487855,17.4056430284129,10.4024285511693,3.32198186769934,15,6403.64838472359,6322.77487221198,6589.14640174663
23300,-1.594,0,2258.904057221,20.7225628554844,14.0859042036545,3.51682299507481,15,6417.43845114591,6333.50950372405,6592.11721259125
23400,-1.682,0,2266.44809646838,24.6902328641622,16.5596961151034,3.73932914220244,15,6428.91812124082,6341.58522075719,6594.39454528173
23500,-1.605,0,2268.24944452595,27.9588382401674,16.2783381272712,3.88494460411111,15,6440.57223394953,6350.2127859511,6597.93428805582
23600,-1.73,0,2281.29742232178,31.0729810021307,16.9034721839135,4.03757540884492,15,6451.90818029291,6358.95570012472,6600.82044904091
23700,-1.88,0,2296.14557554233,33.4339394410092,10.6380415261302,3.90450428147886,15,6472.30866542984,6371.4816022296,6606.2570287149
23800,-1.603,0,2276.05916232557,33.517617896986,10.469281336581,3.52850599186608,15,6492.8811227345,6385.09636614701,6610.48573928427
23900,-1.752,0,2290.73501964088,34.1188012078374,18.5668242803877,3.61921795357026,15,6502.91169712088,6392.09276594301,6613.08685215558
24000,-1.775,0,2297.17362785533,33.6082987191218,23.27324474563,3.70360089600937,15,6510.81989992123,6398.36144669889,6614.98145115457
24100,-1.698,0,2283.44300811168,32.1468123198959,17.5559580123195,3.65594620132723,15,6521.6086513556,6405.09028470985,6617.48143461665
24200,-1.389,0,2239.05012237868,29.8410117717604,7.80395753350413,3.20773912491175,15,6550.34733414651,6436.46965667318,6623.92688439407
24300,-1.483,0,2252.56498446229,27.2113749184482,10.6110280736315,3.07884113601256,15,6569.18364287097,6448.5450261721,6628.56142009798
24400,-1.632,0,2278.5343333009,25.201973242012,10.7860088951433,3.19047348684973,15,6587.79879946871,6465.01394497398,6633.41180515613
24500,-1.717,0,2226.38490998481,22.0015023758777,23.7206999364043,3.11663693940283,15,6595.53228161461,6472.07639200803,6636.80773521684
24600,-1.53,0,2190.6694449833,18.5303925857192,25.8709166768515,2.85199698435018,15,6602.56856437558,6476.16364521985,6642.54105789855
24700,-1.607,0,2150.34770756782,17.8365448818139,6.04932921403012,3.38933469690331,15,6642.54124964323,6642.54095272583,6642.54252850802
24800,-0.853,1,2142.5832957641,11.7893506775052,0.000546725896712661,1.88538953081805,16,6701.29027588413,6642.54096889102,6941.05304211243
24900,-0.984,0,2154.80108625983,12.9077654384591,0.000640378765045513,2.66650331322028,16,6750.37091579864,6642.54098288285,6970.92005759223
25000,-1.015,0,2181.26294930243,13.7345997412457,11.1122443715185,3.33941059462942,16,6764.0334567016,6652.61320365798,6972.79055725812
25100,-1.051,0,2251.51499883833,15.8954348817108,11.1474494693066,3.80763386677502,16,6778.15048055493,6662.63813341777,6974.7585801528
25200,-1.326,0,2346.99513059711,16.2147174605682,12.4240813724364,5.38648384768895,16,6792.3503787355,6671.56975898895,6977.36480592638
