"","D","mean.d18O_mod","sd.d18O_mod","N","se.d18O_mod","CL95.d18O_mod"
"155",15600000,-0.486118475894742,0.388073509262191,20,0.0867758746977153,0.149663934136558
"156",15700000,-1.01735993272721,0.388235642075489,20,0.0868121286969072,0.149726462070343
"157",15800000,-1.2936485766804,0.528721737265636,20,0.118225774570775,0.203906150185655
"158",15900000,-1.44035763418279,0.488355555293212,20,0.109199621882528,0.188338579980848
"159",1.6e+07,-1.75974953404387,0.465773308963473,20,0.104150078094734,0.179629539691612
"160",16100000,-1.75974949320661,0.427527239663691,20,0.0955979970120858,0.164879609433431
"161",16200000,-1.75973943041488,0.352796048605199,20,0.0788875946874546,0.136058873697594
"162",16300000,-1.70810423246425,0.336579748040087,20,0.0752615196467387,0.129804915924671
"163",16400000,-1.7054294449424,0.296384314892212,20,0.0662735475563689,0.114303196493548
"164",16500000,-1.69605166143629,0.294512278064069,20,0.0658549473959579,0.113581229160397
"165",16600000,-1.7596069454587,0.292551035930615,19,0.0671158106026152,0.116052150284836
"166",16700000,-1.65740066358016,0.301617897445811,19,0.0691958912910266,0.11964888605378
"167",16800000,-1.61705749837444,0.331712180076125,19,0.0760999932259681,0.131586995243575
"168",16900000,-1.7595403293953,0.354768458157995,19,0.0813894661824441,0.140733196488273
"169",1.7e+07,-1.46381363920495,0.377756807251374,19,0.0866633551601743,0.149852450963987
"170",17100000,-1.37723119136539,0.399726240602195,19,0.0917034888350733,0.158567511475709
"171",17200000,-1.26606084419761,0.377707060380087,19,0.0866519424451903,0.14983271686404
"172",17300000,-1.2099645804655,0.361887549027149,19,0.0830226976386823,0.143557270588063
"173",17400000,-1.05308637362745,0.312775917602532,19,0.0717557166738233,0.124075164114939
"174",17500000,-1.04418460166848,0.235496911327779,19,0.054026696736513,0.0934193340252191
"175",17600000,-0.982401836489965,0.218359450171038,19,0.050095093508561,0.086621069881884
"176",17700000,-0.905275849178793,0.210950368982466,19,0.0483953337103783,0.0836819594431414
"177",17800000,-1.39237137399286,0.253243860377713,19,0.0580981260767671,0.100459376087243
"178",17900000,-1.40565710027863,0.333838310414121,18,0.0786864443712282,0.136447299518282
"179",1.8e+07,-1.43142494764439,0.347637679180286,18,0.0819389867814447,0.142087414940819
"180",18100000,-1.45808397155126,0.323554832715235,18,0.0762626054328739,0.13224420862698
"181",18200000,-1.48577188650772,0.2694529744489,18,0.0635106751479008,0.110131550405684
"182",18300000,-1.5146753336983,0.264825401916492,18,0.0624199458418681,0.108240156411421
"183",18400000,-1.54501568096412,0.25880839943939,18,0.0610017247572098,0.105780870842378
"184",18500000,-1.57718195184092,0.271118793334872,18,0.063903312424734,0.110812408418042
"185",18600000,-1.61166168786835,0.293755256217149,18,0.0692387778934458,0.120064444911699
"186",18700000,-1.64950764182462,0.312971895943616,18,0.0737681833141805,0.127918722011412
"187",18800000,-1.69272842152195,0.341001264492729,17,0.082704954821924,0.143874095687954
"188",18900000,-0.701941116715014,0.401180607578577,17,0.097300589411526,0.16926475979136
"189",1.9e+07,-0.737072446980138,0.338915109572239,17,0.0821989879343603,0.142993912287177
"190",19100000,-0.678374175363871,0.28794169270421,17,0.0698361184140352,0.121487381316031
"191",19200000,-0.742431031273851,0.292592918486623,17,0.070964206366358,0.123449810705496
"192",19300000,-0.571903777410998,0.309167580346011,17,0.0749841523401905,0.130442935760033
"193",19400000,-1.03250368797179,0.359167200808629,17,0.087110841540671,0.151538605858211
"194",19500000,-1.21820249966968,0.419319605408661,17,0.101699942587778,0.176917904167148
"195",19600000,-1.29260287533947,0.451533501074874,17,0.109512959908038,0.190509481648413
"196",19700000,-1.61503030792027,0.435562399817005,18,0.102663042180163,0.178024245189263
"197",19800000,-1.62622083286966,0.440459302944558,18,0.103817253316266,0.18002572071473
"198",19900000,-1.6567257012403,0.405040201168081,18,0.0954688909663711,0.165549129388922
"199",2e+07,-1.68719836219998,0.347800669564952,18,0.0819774039835331,0.142154032812828
"200",20100000,-1.71912314185735,0.296517036447769,18,0.0698897357365188,0.121193247216814
"201",20200000,-1.7525197958803,0.242022222472696,18,0.0570451849027608,0.0989199790726457
"202",20300000,-1.73705228797528,0.16386578662426,18,0.0386235363088273,0.0669756686720085
"203",20400000,-1.63295038239849,0.198688972933475,18,0.0468314400360836,0.0812086958120641
"204",20500000,-1.86800602492882,0.25913267344865,18,0.0610781568741798,0.105913408994792
"205",20600000,-1.73291597080903,0.287159336249271,19,0.0658788698634099,0.113913315466768
"206",20700000,-1.93150589530074,0.331789387315224,19,0.0761177057813861,0.131617622604324
"207",20800000,-1.77501810069651,0.385103761012355,19,0.0883488619489628,0.152766916056523
"208",20900000,-1.44582618825895,0.392054471238802,19,0.0899434642364847,0.155524195193205
"209",2.1e+07,-1.28648419819235,0.413455265011167,19,0.0948531430451846,0.164013681915359
"210",21100000,-0.952369668327431,0.287627141595228,19,0.0659861917701613,0.114098889297127
"211",21200000,-0.602909568487468,0.270074105304718,19,0.0619592490679172,0.10713577054056
"212",21300000,-0.973160203251076,0.223193870120321,19,0.0512041855090644,0.0885388372509502
"213",21400000,-1.2591992752051,0.234258443403919,19,0.0537425727088856,0.092928045846507
"214",21500000,-1.63356916402957,0.27194205578142,18,0.0640973572442842,0.111148894477676
"215",21600000,-1.57468546996321,0.244192194834032,18,0.0575566522933235,0.0998068960605921
"216",21700000,-1.73004712147819,0.271217447391181,18,0.0639265654088032,0.110852730571461
"217",21800000,-2.08402713783615,0.296764495032849,18,0.0699480622843763,0.121294389160754
"218",21900000,-1.90576902159837,0.288344539785907,18,0.0679634598002429,0.117852962219415
"219",2.2e+07,-1.94256230790485,0.287458243169089,18,0.0677545576842782,0.117490712662775
"220",22100000,-1.88863003317434,0.321026340073198,18,0.0756666340017523,0.131210756257688
"221",22200000,-1.83784877731768,0.398491394037548,18,0.0939253223228102,0.162872483179807
"222",22300000,-1.74827033438503,0.461376546806892,18,0.108747494975862,0.188575073348466
"223",22400000,-1.6746548500601,0.486352901224438,17,0.117957904886703,0.205200364734632
"224",22500000,-1.52692832818749,0.531247117862137,17,0.128846351779444,0.224141980185755
"225",22600000,-1.23516363103518,0.516727373529695,17,0.125324796512407,0.218015858956973
"226",22700000,-1.01144270770467,0.284287727525476,17,0.0689499016855501,0.119945712734398
"227",22800000,-1.10292107830426,0.253516325371632,17,0.0614867404309232,0.106962747218066
"228",22900000,-0.958822061552849,0.21894589211564,17,0.0531021787934044,0.0923769073982473
"229",2.3e+07,-0.822491641511825,0.276296729974148,17,0.0670118000997749,0.116574178179967
"230",23100000,-1.62915680946698,0.318495867570949,18,0.0750701959131035,0.130176494674561
"231",23200000,-1.66497890557945,0.338711787286894,18,0.0798351338861261,0.13843920020137
"232",23300000,-1.65841525859091,0.325321297672791,18,0.0766789652162794,0.132966202974642
"233",23400000,-1.60052986745876,0.339700821790529,18,0.0800682515542421,0.138843441065709
"234",23500000,-1.67124620515931,0.26579866425637,18,0.0626493459753353,0.10863795083422
"235",23600000,-1.60189519351933,0.253164052083959,18,0.0596713393270772,0.10347389788521
"236",23700000,-1.70940688099131,0.271605478852874,18,0.0640180253014289,0.111011327842729
"237",23800000,-1.68107072535387,0.199109762132975,19,0.0456789122005294,0.0789849058805392
"238",23900000,-1.7027983799655,0.220423921384449,19,0.0505687156870403,0.0874400255309568
"239",2.4e+07,-1.70964973074189,0.316207345555853,19,0.0725429402359583,0.125436378206229
"240",24100000,-1.66093155338396,0.256167383868958,19,0.058768828363999,0.101619109418858
"241",24200000,-1.59175696272094,0.231514865650658,19,0.0531131528051902,0.0918396952388026
"242",24300000,-1.64115245842181,0.262998538055578,19,0.0603360026149053,0.104328961837472
"243",24400000,-1.670480419939,0.309160542499015,19,0.0709262927412325,0.122640979978435
"244",24500000,-1.66702394574757,0.330180419598321,20,0.073830586306125,0.127336959087711
"245",24600000,-1.42392129972459,0.32458520090285,20,0.0725794573709198,0.125179114188917
"246",24700000,-1.63133457860864,0.319058071200042,20,0.0713435535973262,0.123047528404105
"247",24800000,-0.921999672599737,0.222564971561321,20,0.049767040582142,0.0858341227881995
"248",24900000,-0.921912467872285,0.228680308587534,20,0.0511344715117355,0.0881925558584034
"249",2.5e+07,-1.16053423093822,0.224658351978484,20,0.0502351346736966,0.086641453207307
"250",25100000,-1.18188432557197,0.279898272370108,20,0.0625871563804312,0.107945210381866
"251",25200000,-1.7710629760079,0.31838506813571,20,0.0711930655372349,0.122787978901524
"252",25300000,-1.75752391466092,0.332291654638004,20,0.0743026728126461,0.128151175297745
"253",25400000,-1.78000638909975,0.330693220935939,20,0.0739452521711117,0.127534725396894
"254",25500000,-1.79880110985857,0.319513098787206,20,0.0714453008589797,0.123223013762446
"255",25600000,-1.79174274522994,0.300000059622065,20,0.0670820526568928,0.115697639989916
"256",25700000,-1.73532444858266,0.277144267700078,20,0.0619713422151773,0.106883104456803
"257",25800000,-1.70768389254933,0.263756846248853,20,0.0589778237743397,0.101720128591371
"258",25900000,-1.70681712440275,0.233987383253313,20,0.0523211694831703,0.0902392754985742
"259",2.6e+07,-1.6958081431388,0.219054067150911,20,0.0489819784897241,0.0844801118755807
"260",26100000,-1.63798918427409,0.242613130093276,20,0.0542499451122566,0.0935658700125603
"261",26200000,-1.54329835765552,0.26376337957958,20,0.058979284671502,0.101722648227358
"262",26300000,-1.45403527335846,0.287497642560676,20,0.0642864272136608,0.1108759737876
"263",26400000,-1.36699685027175,0.359776480528094,20,0.0804484667166447,0.138750938161203
"264",26500000,-1.28062732233439,0.35190286462202,20,0.0786878726771744,0.135714409502951
"265",26600000,-1.18812438424314,0.341207328596181,20,0.0762962781162168,0.131589582733997
"266",26700000,-1.07863947838204,0.33593069496336,20,0.0751163869666819,0.129554602943733
"267",26800000,-0.975035274802529,0.248652436955124,20,0.0556003751802639,0.0958949813866413
"268",26900000,-0.800943024923133,0.249123712801023,20,0.0557057556630223,0.0960767330277025
"269",27050000,-1.17847151218872,0.299753672071845,19,0.0687682086587581,0.118909365981407
"270",27200000,-1.40797962120264,0.312196549060875,19,0.0716228004146574,0.12384533425003
"271",27350000,-1.517309570708,0.305073232016492,18,0.0719064503724528,0.124690358671921
"272",27500000,-1.57347963420214,0.271070293704186,18,0.063891880952153,0.110792585517469
"273",27650000,-1.67027188068434,0.211676168542399,18,0.0498925513973057,0.0865168576193629
"274",27800000,-1.67443322975656,0.211116908219983,18,0.0497607324751626,0.086288275223811
"275",27950000,-1.6391556623428,0.230649482957358,17,0.0559407165133698,0.097314846708117
"276",28100000,-1.64924570806287,0.271076493345464,17,0.0657457067461995,0.114371673666248
"277",28250000,-1.64872242994454,0.315389338483168,16,0.0788473346207919,0.137658274432332
"278",28400000,-1.57589381018248,0.355097527314691,16,0.0887743818286727,0.154989744106195
"279",28550000,-1.25973779857586,0.359260460279806,16,0.0898151150699515,0.156806743283501
"280",28700000,-1.0613518293507,0.35018936213645,16,0.0875473405341125,0.152847472739905
"281",28850000,-0.854880554721683,0.330131438922136,15,0.0852395710003284,0.149429260261208
"282",2.9e+07,-0.596061252752892,0.178877854395608,15,0.0461860634053003,0.0809664948807015
"283",29150000,-0.657010724313885,0.209047435868835,15,0.053975815845824,0.0946223231673186
"284",29300000,-0.594818219760947,0.292609887516275,15,0.0755515480857438,0.132445668244838
"285",29450000,-0.799373346056415,0.456341743035725,16,0.114085435758931,0.199179899992381
"286",29600000,-1.0992181313238,0.506945831643741,16,0.126736457910935,0.221267113055774
"287",29750000,-1.45347712521891,0.469972146663738,16,0.117493036665935,0.205129174791182
"288",29900000,-1.60239992948779,0.383257868124133,16,0.0958144670310331,0.16728091394059
"289",30050000,-1.70265169116485,0.294264855188284,16,0.073566213797071,0.128438051793755
"290",30200000,-1.78328359700001,0.259586724613641,16,0.0648966811534101,0.113302056270243
"291",30350000,-1.80627095163719,0.193066872800259,17,0.046825594668421,0.0814581194376502
"292",30500000,-1.87548098744655,0.191043261358407,17,0.0463347968025407,0.0806043241690215
"293",30650000,-1.81881031827288,0.181491738660858,17,0.0440182122750421,0.0765743781434635
